timestamp,value,anomaly_score,label,dataset
2011-08-13T04:15:01.0,0.152888888889,0.58758867,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T05:15:01.0,0.145144356955,0.5874566,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T06:15:01.0,0.156018808777,0.5856651,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T07:15:01.0,0.181965065502,0.58133876,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T08:15:01.0,0.214,0.575083,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T09:15:01.0,0.839230769231,0.55344427,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T10:15:01.0,0.3325,0.56417406,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T11:15:01.0,0.391,0.5599756,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T12:15:01.0,0.574390243902,0.5581193,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T13:15:01.0,0.32679558011,0.56692475,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T15:15:01.0,0.18606557377,0.55160165,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T17:15:01.0,0.203935185185,0.54149985,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T18:15:01.0,0.241901408451,0.54050887,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T19:15:01.0,0.133696027634,0.55931693,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T20:15:01.0,0.159906323185,0.56004596,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T21:15:01.0,0.147527272727,0.57090294,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T22:15:01.0,0.124267515924,0.581848,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-13T23:15:01.0,0.100994496855,0.5901201,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-14T00:15:01.0,0.0887354085603,0.5955442,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-14T01:15:01.0,0.10877124183,0.5967628,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-14T02:15:01.0,0.102154876374,0.6004485,true,realAdExchange/exchange-3_cpc_results.csv
2011-08-14T03:15:01.0,0.110302724521,0.59934807,true,realAdExchange/exchange-3_cpc_results.csv
