timestamp,value,anomaly_score,label,dataset
2014-01-25T19:05:00.0,31.0277,0.38359928,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:10:00.0,35.7143,0.4141403,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:15:00.0,35.835,0.40907872,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:20:00.0,40.3379,0.38589317,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:25:00.0,30.7692,0.36688933,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:30:00.0,30.8954,0.39267403,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:35:00.0,33.3333,0.39716497,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:40:00.0,33.4427,0.4094236,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:45:00.0,35.8314,0.41534513,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:50:00.0,33.4447,0.40812895,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T19:55:00.0,33.3333,0.4070073,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:00:00.0,33.554,0.40724263,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:05:00.0,33.4447,0.40443122,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:10:00.0,33.446,0.40125707,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:15:00.0,33.3333,0.39759502,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:20:00.0,33.47,0.39664418,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:25:00.0,33.4742,0.3954807,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:30:00.0,35.7143,0.40814948,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:35:00.0,35.9557,0.40560573,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:40:00.0,38.9414,0.389578,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:45:00.0,35.8314,0.39683312,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:50:00.0,35.8336,0.4066518,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T20:55:00.0,30.7692,0.39482066,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:00:00.0,31.0238,0.40355772,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:05:00.0,30.7692,0.38845733,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:10:00.0,33.47,0.39496657,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:15:00.0,33.3333,0.39564976,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:20:00.0,33.4427,0.39633995,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:25:00.0,33.4447,0.3952213,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:30:00.0,33.446,0.39562103,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:35:00.0,33.3333,0.3943933,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:40:00.0,33.4427,0.39481944,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:45:00.0,33.446,0.39425543,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:50:00.0,33.4447,0.39408043,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T21:55:00.0,33.446,0.39378926,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T22:00:00.0,33.4447,0.39369237,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T22:05:00.0,35.835,0.40762714,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T22:10:00.0,39.405,0.39168087,false,realAWSCloudwatch/grok_asg_anomaly.csv
2014-01-25T22:15:00.0,35.835,0.39456934,false,realAWSCloudwatch/grok_asg_anomaly.csv
