timestamp,value,anomaly_score,label,dataset
2014-02-23T04:10:00.0,0.066,0.4459496,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:15:00.0,0.134,0.458059,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:20:00.0,0.134,0.44429415,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:25:00.0,0.066,0.42867017,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:30:00.0,0.134,0.4508077,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:35:00.0,0.068,0.43083772,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:40:00.0,0.134,0.4511809,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:45:00.0,0.132,0.4381493,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:50:00.0,0.066,0.42708716,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T04:55:00.0,0.134,0.44930422,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:00:00.0,0.134,0.4376602,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:05:00.0,0.134,0.4391211,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:10:00.0,0.066,0.42895502,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:15:00.0,0.134,0.4512103,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:20:00.0,0.066,0.4313388,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:25:00.0,0.134,0.4532012,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:30:00.0,0.066,0.43205518,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:35:00.0,0.134,0.45346335,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:40:00.0,0.134,0.43958786,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:45:00.0,0.066,0.4294474,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:50:00.0,0.134,0.45037887,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T05:55:00.0,0.132,0.43865183,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
2014-02-23T06:00:00.0,0.066,0.42944792,false,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv
