timestamp,value,anomaly_score,label,dataset
2014-04-18T13:54:00.0,88.042,0.4849904,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T13:59:00.0,85.626,0.51269346,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:04:00.0,84.042,0.52420986,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:09:00.0,94.874,0.47570127,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:14:00.0,90.75,0.47986668,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:19:00.0,92.792,0.4767798,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:24:00.0,86.288,0.47725707,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:29:00.0,88.75,0.5060228,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:34:00.0,87.416,0.49658114,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:39:00.0,90.51,0.5063491,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:44:00.0,90.876,0.4915343,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:49:00.0,89.756,0.49325,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:54:00.0,88.09200000000001,0.4942351,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T14:59:00.0,87.916,0.50451875,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:04:00.0,87.124,0.5097651,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:09:00.0,92.5,0.48745427,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:14:00.0,93.458,0.462303,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:19:00.0,87.792,0.46356192,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:24:00.0,87.0,0.49183232,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:29:00.0,85.334,0.49954632,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:34:00.0,88.458,0.5202346,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:39:00.0,90.374,0.50413555,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:44:00.0,85.594,0.5118732,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:49:00.0,88.916,0.5215774,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:54:00.0,85.166,0.5138369,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T15:59:00.0,90.292,0.5178128,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:04:00.0,88.042,0.506041,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:09:00.0,87.292,0.5261746,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:14:00.0,89.49600000000002,0.51427233,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:19:00.0,93.042,0.48523855,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:24:00.0,91.25,0.4760064,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:29:00.0,92.334,0.4663759,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:34:00.0,87.75,0.45988804,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:39:00.0,88.098,0.4911806,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:44:00.0,86.876,0.490124,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:49:00.0,87.416,0.5163192,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:54:00.0,88.01,0.515533,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
2014-04-18T16:59:00.0,86.75,0.52241313,false,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv
