timestamp,value,anomaly_score,label,dataset
2015-09-13T14:58:00.0,67,0.40632015,false,realTraffic/speed_t4013.csv
2015-09-13T15:03:00.0,65,0.38860473,false,realTraffic/speed_t4013.csv
2015-09-13T15:08:00.0,63,0.37570402,false,realTraffic/speed_t4013.csv
2015-09-13T15:13:00.0,68,0.4123635,false,realTraffic/speed_t4013.csv
2015-09-13T15:18:00.0,68,0.41373274,false,realTraffic/speed_t4013.csv
2015-09-13T15:23:00.0,64,0.38651884,false,realTraffic/speed_t4013.csv
2015-09-13T15:28:00.0,69,0.42521495,false,realTraffic/speed_t4013.csv
2015-09-13T15:33:00.0,64,0.38588557,false,realTraffic/speed_t4013.csv
2015-09-13T15:38:00.0,65,0.39548573,false,realTraffic/speed_t4013.csv
2015-09-13T15:48:00.0,64,0.38152444,false,realTraffic/speed_t4013.csv
2015-09-13T15:53:00.0,63,0.37192395,false,realTraffic/speed_t4013.csv
2015-09-13T15:58:00.0,64,0.3780908,false,realTraffic/speed_t4013.csv
2015-09-13T16:03:00.0,61,0.35605103,false,realTraffic/speed_t4013.csv
2015-09-13T16:08:00.0,62,0.36972755,false,realTraffic/speed_t4013.csv
2015-09-13T16:13:00.0,64,0.3782795,false,realTraffic/speed_t4013.csv
2015-09-13T16:18:00.0,66,0.39129588,false,realTraffic/speed_t4013.csv
2015-09-13T16:23:00.0,63,0.37108254,false,realTraffic/speed_t4013.csv
2015-09-13T16:28:00.0,68,0.41057357,false,realTraffic/speed_t4013.csv
2015-09-13T16:33:00.0,68,0.41266212,false,realTraffic/speed_t4013.csv
2015-09-13T16:38:00.0,65,0.3946043,false,realTraffic/speed_t4013.csv
2015-09-13T16:43:00.0,64,0.38787538,false,realTraffic/speed_t4013.csv
2015-09-13T17:03:00.0,67,0.40648302,false,realTraffic/speed_t4013.csv
2015-09-13T17:08:00.0,69,0.4220256,false,realTraffic/speed_t4013.csv
2015-09-13T17:13:00.0,63,0.37914678,false,realTraffic/speed_t4013.csv
2015-09-13T17:18:00.0,68,0.41792712,false,realTraffic/speed_t4013.csv
2015-09-13T17:23:00.0,69,0.42418525,false,realTraffic/speed_t4013.csv
2015-09-13T17:28:00.0,63,0.38068756,false,realTraffic/speed_t4013.csv
2015-09-13T17:33:00.0,64,0.39051688,false,realTraffic/speed_t4013.csv
2015-09-13T17:38:00.0,64,0.3797163,false,realTraffic/speed_t4013.csv
2015-09-13T17:48:00.0,62,0.3621221,false,realTraffic/speed_t4013.csv
2015-09-13T17:53:00.0,64,0.37826604,false,realTraffic/speed_t4013.csv
2015-09-13T17:58:00.0,68,0.40588015,false,realTraffic/speed_t4013.csv
2015-09-13T18:08:00.0,65,0.38455394,false,realTraffic/speed_t4013.csv
2015-09-13T18:13:00.0,66,0.3971142,false,realTraffic/speed_t4013.csv
2015-09-13T18:18:00.0,66,0.3959194,false,realTraffic/speed_t4013.csv
2015-09-13T18:23:00.0,63,0.37188673,false,realTraffic/speed_t4013.csv
2015-09-13T18:28:00.0,63,0.37472013,false,realTraffic/speed_t4013.csv
2015-09-13T18:33:00.0,65,0.38516417,false,realTraffic/speed_t4013.csv
2015-09-13T18:38:00.0,67,0.40007702,false,realTraffic/speed_t4013.csv
2015-09-13T18:48:00.0,63,0.37019563,false,realTraffic/speed_t4013.csv
2015-09-13T18:53:00.0,67,0.40550223,false,realTraffic/speed_t4013.csv
2015-09-13T18:58:00.0,69,0.42015356,false,realTraffic/speed_t4013.csv
2015-09-13T19:03:00.0,63,0.37676242,false,realTraffic/speed_t4013.csv
2015-09-13T19:08:00.0,63,0.3831648,false,realTraffic/speed_t4013.csv
2015-09-13T19:18:00.0,64,0.38129225,false,realTraffic/speed_t4013.csv
2015-09-13T19:23:00.0,66,0.39364272,false,realTraffic/speed_t4013.csv
2015-09-13T19:28:00.0,68,0.411027,false,realTraffic/speed_t4013.csv
2015-09-13T19:33:00.0,67,0.40724128,false,realTraffic/speed_t4013.csv
2015-09-13T19:38:00.0,62,0.37001294,false,realTraffic/speed_t4013.csv
2015-09-13T19:48:00.0,66,0.4009088,false,realTraffic/speed_t4013.csv
2015-09-13T19:53:00.0,66,0.39486223,false,realTraffic/speed_t4013.csv
2015-09-13T19:58:00.0,64,0.38058847,false,realTraffic/speed_t4013.csv
2015-09-13T20:08:00.0,64,0.3825167,false,realTraffic/speed_t4013.csv
2015-09-13T20:13:00.0,64,0.3791032,false,realTraffic/speed_t4013.csv
2015-09-13T20:18:00.0,66,0.3933301,false,realTraffic/speed_t4013.csv
2015-09-13T20:23:00.0,63,0.36977878,false,realTraffic/speed_t4013.csv
2015-09-13T20:28:00.0,70,0.4257766,false,realTraffic/speed_t4013.csv
2015-09-13T20:33:00.0,65,0.3907299,false,realTraffic/speed_t4013.csv
2015-09-13T20:43:00.0,64,0.3874441,false,realTraffic/speed_t4013.csv
2015-09-13T20:53:00.0,61,0.3643329,false,realTraffic/speed_t4013.csv
2015-09-13T21:03:00.0,62,0.3723934,false,realTraffic/speed_t4013.csv
2015-09-13T21:18:00.0,70,0.42190298,false,realTraffic/speed_t4013.csv
2015-09-13T21:23:00.0,65,0.38942406,false,realTraffic/speed_t4013.csv
