timestamp,value,anomaly_score,label,dataset
2015-09-13T16:48:00.0,91,0.42100745,false,realTraffic/speed_6005.csv
2015-09-13T16:58:00.0,86,0.4139866,false,realTraffic/speed_6005.csv
2015-09-13T17:03:00.0,86,0.4113153,false,realTraffic/speed_6005.csv
2015-09-13T17:08:00.0,82,0.40909007,false,realTraffic/speed_6005.csv
2015-09-13T17:13:00.0,89,0.41510442,false,realTraffic/speed_6005.csv
2015-09-13T17:18:00.0,82,0.4076717,false,realTraffic/speed_6005.csv
2015-09-13T17:23:00.0,76,0.409308,false,realTraffic/speed_6005.csv
2015-09-13T17:28:00.0,94,0.42401916,false,realTraffic/speed_6005.csv
2015-09-13T17:33:00.0,90,0.41781667,false,realTraffic/speed_6005.csv
2015-09-13T17:38:00.0,89,0.40775353,false,realTraffic/speed_6005.csv
2015-09-13T17:43:00.0,91,0.40815476,false,realTraffic/speed_6005.csv
2015-09-13T17:48:00.0,87,0.40276122,false,realTraffic/speed_6005.csv
2015-09-13T17:53:00.0,79,0.39751878,false,realTraffic/speed_6005.csv
2015-09-13T17:58:00.0,94,0.41615885,false,realTraffic/speed_6005.csv
2015-09-13T18:03:00.0,79,0.40896997,false,realTraffic/speed_6005.csv
2015-09-13T18:08:00.0,84,0.41520151,false,realTraffic/speed_6005.csv
2015-09-13T18:13:00.0,82,0.41340175,false,realTraffic/speed_6005.csv
2015-09-13T18:18:00.0,80,0.41334343,false,realTraffic/speed_6005.csv
2015-09-13T18:23:00.0,88,0.4196062,false,realTraffic/speed_6005.csv
2015-09-13T18:28:00.0,84,0.4128478,false,realTraffic/speed_6005.csv
2015-09-13T18:33:00.0,90,0.4137776,false,realTraffic/speed_6005.csv
2015-09-13T18:38:00.0,86,0.4081324,false,realTraffic/speed_6005.csv
2015-09-13T18:43:00.0,80,0.40249547,false,realTraffic/speed_6005.csv
2015-09-13T18:48:00.0,74,0.40913117,false,realTraffic/speed_6005.csv
2015-09-13T18:53:00.0,88,0.42401302,false,realTraffic/speed_6005.csv
2015-09-13T18:58:00.0,95,0.41867304,false,realTraffic/speed_6005.csv
2015-09-13T19:03:00.0,85,0.40551436,false,realTraffic/speed_6005.csv
2015-09-13T19:13:00.0,76,0.40416175,false,realTraffic/speed_6005.csv
2015-09-13T19:18:00.0,93,0.42215648,false,realTraffic/speed_6005.csv
2015-09-13T19:23:00.0,80,0.41843972,false,realTraffic/speed_6005.csv
2015-09-13T19:33:00.0,88,0.4198219,false,realTraffic/speed_6005.csv
2015-09-13T19:38:00.0,83,0.41432837,false,realTraffic/speed_6005.csv
2015-09-13T19:43:00.0,77,0.41311327,false,realTraffic/speed_6005.csv
2015-09-13T19:48:00.0,94,0.42489183,false,realTraffic/speed_6005.csv
2015-09-13T19:53:00.0,94,0.41934103,false,realTraffic/speed_6005.csv
2015-09-13T19:58:00.0,86,0.4059525,false,realTraffic/speed_6005.csv
2015-09-13T20:03:00.0,74,0.40567663,false,realTraffic/speed_6005.csv
2015-09-13T20:08:00.0,68,0.42482468,false,realTraffic/speed_6005.csv
2015-09-13T20:13:00.0,76,0.43642592,false,realTraffic/speed_6005.csv
2015-09-13T20:18:00.0,77,0.4370258,false,realTraffic/speed_6005.csv
2015-09-13T20:28:00.0,89,0.4312467,false,realTraffic/speed_6005.csv
2015-09-13T20:33:00.0,87,0.42263433,false,realTraffic/speed_6005.csv
2015-09-13T20:38:00.0,79,0.41473112,false,realTraffic/speed_6005.csv
2015-09-13T20:48:00.0,72,0.42147464,false,realTraffic/speed_6005.csv
2015-09-13T20:53:00.0,77,0.4299019,false,realTraffic/speed_6005.csv
2015-09-13T20:58:00.0,91,0.42816076,false,realTraffic/speed_6005.csv
2015-09-13T21:03:00.0,89,0.41882277,false,realTraffic/speed_6005.csv
2015-09-13T21:08:00.0,94,0.41378218,false,realTraffic/speed_6005.csv
2015-09-13T21:13:00.0,69,0.41109008,false,realTraffic/speed_6005.csv
2015-09-13T21:18:00.0,85,0.433195,false,realTraffic/speed_6005.csv
2015-09-13T21:43:00.0,79,0.43382797,false,realTraffic/speed_6005.csv
